1.0,0.0
2.0,43.51995472906867
3.0,33.18520670731606
4.0,35.47157269007563
5.0,34.86190890399298
6.0,33.33633200327736
7.0,36.81126050099947
8.0,35.72411541386747
9.0,34.75643647520636
10.0,41.50518579954215
11.0,34.60180223592298
12.0,40.00587077049464
13.0,57.30310741740726
14.0,44.18291015727432
15.0,51.985725082461826
16.0,46.53848508209554
17.0,53.57420171425006
18.0,71.03491799087426
19.0,305.0397499031166
20.0,252.62123414592156
21.0,239.0841984725256
22.0,364.4453754378819
23.0,387.0664007870297
24.0,1304.1990480079894
25.0,11547.128035967726
26.0,1329.6776453034204
27.0,458.60239952590354
28.0,1294.288102902651
28.0,483.47842085665883
29.0,129.64552890197803
30.0,133.08205697939113
30.0,111.05905585576073
31.0,118.05049545195462
31.0,176.742326600492
32.0,143.13505287140808
33.0,177.85789787894902
34.0,294.6638884390626
35.0,374.3525190961685
36.0,199.3495494996462
37.0,263.10938433092264
38.0,319.28285410987644
38.0,522.8752218481684
39.0,483.97352262260557
40.0,1301.1375240654822
40.0,87.73526037778186
41.0,1490.4232200903457
41.0,206.9113969144933
42.0,1367.687374469011
43.0,1851.7684578551416
43.0,229.99700231101195
44.0,920.8766943408442
45.0,542.7164360560895
45.0,579.3300257723215
45.0,200.65161395244834
45.0,1473.204022708299
46.0,555.5764529242258
46.0,754.8291159704565
47.0,621.721662422306
48.0,1090.4376072642192
49.0,853.1038348781581
50.0,630.0023653199952
50.0,279.4544934927358
51.0,1370.1037370272409
51.0,260.8275981586133
52.0,1324.3813823702478
52.0,374.36760378909963
53.0,2327.5868384592613
53.0,223.68541260033166
53.0,1454.6317502494278
54.0,1013.3767650393959
55.0,434.07906970050004
55.0,787.7286621412359
55.0,100.14340719010953
55.0,929.9171102746525
56.0,792.760477380553
56.0,706.2093118732616
57.0,570.1643378634449
57.0,95.98262466593644
58.0,699.5343654947055
59.0,1037.8633993671317
60.0,2674.252773924412
61.0,77.61812079156158
61.0,4342.833205104521
62.0,5032.905033018775
63.0,207.03142357714597
62.0,3270.963844192549
63.0,6167.840214319852
64.0,2806.211204840086
65.0,1233.3384232016567
66.0,340.98170260063773
67.0,544.102115107255
68.0,525.2510131780873
68.0,1310.3656187683803
69.0,1020.5139003363553
70.0,4341.6341555900135
71.0,5955.3019533001325
70.0,3169.1208918254256
71.0,2565.9818529528893
72.0,166.54710647689652
72.0,255.41149105741508
73.0,505.7060640269095
73.0,722.1026675551095
73.0,983.2699553932569
74.0,1614.541823336978
75.0,1067.5010671477357
76.0,1978.9093814475173
76.0,61.7872425694524
76.0,224.6069429039861
76.0,1740.9252259612142
77.0,463.05884715137165
77.0,106.71164522572218
77.0,87.88020938376023
77.0,141.57626606079833
77.0,3545.0565233575744
78.0,842.1871260965343
78.0,1906.3235925300041
79.0,718.5325640957284
79.0,11571.65951175649
80.0,911.786103597477
81.0,1263.7843811706098
82.0,881.7047152680132
82.0,109.53159183201558
82.0,310.09783827178506
83.0,777.9532391477514
81.0,1500.2012698446379
82.0,415.48199980621416
83.0,400.59995928302556
82.0,1892.9004264741754
83.0,1131.6258581290856
84.0,623.7310758657771
84.0,85.44722653129894
84.0,162.32427595295087
85.0,1419.6571383909704
86.0,2360.6396786690393
87.0,3080.5238094406773
87.0,68.19268861832887
86.0,678.3741988246833
86.0,65.73896636205345
82.0,2878.8562603517803
83.0,2833.7599670207333
84.0,627.0701085654899
84.0,3603.7840133204636
84.0,85.24140732295344
85.0,456.45098925477566
84.0,8133.560928771541
84.0,416.3105497835502
84.0,90.9500656114001
85.0,1193.5446681709461
85.0,116.42811190779406
85.0,115.3042991374578
86.0,1839.1894739506165
