1.0,0.0
2.0,168.18842618618652
3.0,229.74901392190543
4.0,172.42805641396802
5.0,112.13540133480498
6.0,175.56841785319006
7.0,331.50881531442116
8.0,295.0479238290726
9.0,351.9496130363362
10.0,54.63725815030329
11.0,66.04582472460764
11.0,81.4314386009678
12.0,214.77978788039383
13.0,191.91372643274605
14.0,303.5477332980237
15.0,583.7887653420009
16.0,738.9855408495434
17.0,401.6192040944434
18.0,238.34518827582534
19.0,337.641836072214
18.0,3862.643241323783
19.0,940.0758362055635
20.0,363.41803365462954
20.0,3761.8934801127375
21.0,705.2283779251273
21.0,1434.0490926241744
22.0,1945.5812820299382
23.0,1918.863478654357
24.0,8794.838313935263
25.0,757.4069543780043
26.0,692.9253727732115
26.0,4257.678734665827
27.0,4195.034488336933
26.0,1190.6582473755657
27.0,119.13845863816758
27.0,56.25968660136701
28.0,140.66990329880997
29.0,40.29110979836692
29.0,89.51555750177005
30.0,72.00274214677225
30.0,118.11977325796114
31.0,123.63124213813681
32.0,151.7918863420499
31.0,65.22459506430846
32.0,133.42834296369014
33.0,240.8410923007807
33.0,122.99038821412879
34.0,537.9428819219879
34.0,488.3543720394651
35.0,3252.8707525890222
35.0,57.1727450070884
36.0,61.91231052946531
35.0,578.656969508435
36.0,369.05947664765944
36.0,58.079179443619296
36.0,42.13962673020965
37.0,141.9247073470553
37.0,52.09922893933806
38.0,93.55278500184413
38.0,234.0416057469739
38.0,152.46563933195537
38.0,5954.9455797944465
39.0,1620.6257960990215
39.0,137.76931495215325
39.0,226.759612794296
39.0,349.39994105519764
39.0,79.4215247719572
39.0,8656.756552824052
40.0,1925.1219039356333
41.0,349.06153600208347
42.0,678.7827757559972
43.0,837.4143327841794
43.0,118.46058627342657
44.0,1069.729954860421
44.0,325.2366290512532
45.0,904.005601794585
46.0,1024.9507816797352
46.0,7019.96688647041
47.0,948.0413228474927
47.0,317.91585068475035
48.0,266.55180667741683
46.0,3543.946750881405
47.0,2518.416026906117
48.0,4490.446813247234
47.0,3728.762222404092
47.0,5710.359896836944
47.0,130.48403134477763
47.0,195.7906547321844
47.0,175.00637942775364
47.0,111.08680627714654
47.0,1517.5893742597036
47.0,130.563171624003
47.0,183.48666827913559
48.0,1832.9163961822317
48.0,93.92963510298368
48.0,131.58774654955837
48.0,91.4389852627362
48.0,6169.351303012256
47.0,3947.0689781160127
48.0,144.35634561976076
49.0,81.12828371674784
47.0,63.09010744581602
47.0,535.9191865047096
47.0,2307.4679342377744
48.0,273.74305532014273
48.0,91.00118412428432
49.0,582.9044106550648
50.0,416.7863384141385
50.0,732.4084825198543
50.0,131.31580100385628
51.0,602.347563098022
51.0,93.10395809074757
51.0,129.58475670289502
52.0,2071.304488415269
52.0,90.69989928817745
53.0,133.59934642028995
52.0,88.47411841569262
52.0,98.02641607390247
52.0,91.42426924505587
52.0,93.18956189917037
53.0,269.20152229945313
54.0,277.5399675359702
54.0,95.24754820562762
53.0,126.99911052171333
53.0,93.4203488881447
53.0,118.47921072364623
54.0,177.7159556226214
53.0,112.15708435560217
54.0,121.11886942103104
53.0,96.38095100021523
54.0,94.56169948581149
53.0,100.75645712700671
54.0,296.59691920987166
54.0,675.7420732060409
54.0,92.56648796515776
54.0,134.10512947917763
54.0,80.45890690373956
54.0,109.5160201523123
54.0,127.32533906463308
54.0,853.9592332974496
54.0,149.95850962517062
54.0,212.39906440638623
54.0,216.3884676141942
