1.0,0.0
2.0,138.22543756597278
3.0,140.7264292749337
4.0,64.18382530908784
5.0,98.03203118199872
6.0,83.38331057205093
7.0,81.95925084119152
8.0,93.31277710529542
9.0,96.32537623829654
10.0,86.02807709474392
11.0,95.19185687509128
12.0,99.81116776749312
13.0,89.43341058417656
14.0,97.98451394167489
15.0,86.78252343239271
16.0,97.01015862251572
17.0,97.45100608656493
18.0,88.57193787114619
19.0,89.57111615826388
20.0,104.08170255629034
21.0,123.59605089662632
22.0,118.35219534142917
23.0,159.4111048140725
24.0,321.7251392748406
25.0,1210.5597417621332
25.0,802.550703788574
26.0,275.0116923235702
27.0,468.2644997534824
26.0,8646.300018263231
27.0,633.779677414143
28.0,184.80601185603862
29.0,101.9758030175822
28.0,322.5658062033375
29.0,491.8904516813865
30.0,467.56233878550313
31.0,1011.356535470795
32.0,1137.2753946627445
32.0,882.0105806089771
33.0,2222.579722420153
34.0,6936.1505535555825
33.0,2682.530852716489
34.0,5410.085794582033
34.0,175.00331359933813
35.0,2957.618744305474
36.0,990.120818188197
35.0,2146.7345628176254
36.0,2526.732288481563
37.0,2064.057412771752
38.0,1516.3582447696472
39.0,292.1526897319345
39.0,2076.540884015335
40.0,165.78905833339724
41.0,185.5059046372365
41.0,5811.705885765307
42.0,617.3249072587124
42.0,329.21787605305826
43.0,367.43140882057077
44.0,528.4426212836338
45.0,121.3140609625787
45.0,713.8940238607572
46.0,711.9022146019056
44.0,9824.428988844236
45.0,2778.6467130065444
45.0,1627.112421457571
45.0,68.97500096767007
45.0,481.6787110926905
45.0,69.83536415662556
45.0,562.378683733456
46.0,607.2690797460547
46.0,2312.593992955111
46.0,679.7353742836474
47.0,982.777574175565
47.0,2134.3122583016275
47.0,292.09094854049823
47.0,87.6889540216833
48.0,1025.2042860071874
49.0,820.4545577593517
49.0,925.7908353667563
50.0,404.79700086735403
50.0,123.47086806924352
50.0,481.3292358229803
51.0,376.5686063226755
51.0,54.44061891149556
52.0,529.5441712022796
53.0,667.1827458901004
53.0,160.06389683344895
53.0,102.62593495098142
53.0,228.87174788297588
54.0,584.2814104811217
55.0,414.16278943333083
55.0,251.47571204158783
55.0,317.63643626085576
55.0,127.4480657667489
56.0,465.9829813251768
57.0,632.8135761269593
57.0,87.17763945026302
57.0,147.84109114075292
57.0,336.2135559731199
58.0,753.594563238668
59.0,657.4728091546625
60.0,1248.1531467634372
60.0,3450.8280490236652
60.0,161.31227708153082
61.0,6445.060572224069
62.0,3222.185443890319
62.0,3976.577795984943
62.0,193.38417588348693
62.0,113.63303253586274
63.0,3729.4917142883432
60.0,2174.868114520975
60.0,156.1523040550187
61.0,1844.2479017928626
62.0,1673.73169500171
62.0,57.97182920998879
62.0,203.7760440301254
62.0,5526.912431371156
62.0,304.33237177171713
63.0,137.13151140438677
63.0,3170.188761289452
61.0,2175.9248300089157
62.0,274.7473260807061
63.0,231.99111721159264
63.0,108.6765509138991
64.0,294.75035302678543
63.0,3040.930365379488
64.0,334.0214771269311
65.0,386.9580109376137
66.0,560.9533775880548
67.0,680.9392808785858
68.0,1212.1226301020033
68.0,107.53787198095873
68.0,1197.0953668406917
68.0,177.90797599142533
68.0,360.6635550833281
68.0,126.93836261167905
68.0,145.62768663458417
68.0,260.8614856269416
68.0,171.70335766356706
64.0,6409.299372485799
64.0,97.4728403393733
64.0,73.37866502008721
64.0,166.1325919240643
62.0,1190.2682812523797
62.0,94.6934377166901
63.0,814.652212626807
