80.0,51.0,33.0
92.0,60.0,40.0
102.0,69.0,47.0
110.0,77.0,55.0
117.0,85.0,62.0
121.0,91.0,69.0
123.0,97.0,76.0
124.0,101.0,83.0
124.0,105.0,89.0
122.0,108.0,95.0
119.0,110.0,101.0
115.0,111.0,106.0
111.0,111.0,111.0
106.0,111.0,115.0
101.0,110.0,119.0
95.0,108.0,122.0
89.0,105.0,124.0
83.0,101.0,124.0
76.0,97.0,123.0
69.0,91.0,121.0
62.0,85.0,117.0
55.0,77.0,110.0
47.0,69.0,102.0
40.0,60.0,92.0
33.0,51.0,80.0
