108,76
103,77
99,77
94,77
90,77
86,76
82,75
79,74
75,72
72,70
68,68
65,65
63,63
60,60
57,57
55,53
52,50
50,47
48,44
46,41
44,38
42,35
40,32
38,29
37,27
