68.0,57.0,37.0
71.0,61.0,42.0
74.0,65.0,47.0
77.0,69.0,53.0
80.0,74.0,59.0
84.0,78.0,65.0
87.0,83.0,72.0
91.0,88.0,79.0
94.0,92.0,86.0
98.0,97.0,93.0
102.0,102.0,100.0
107.0,106.0,106.0
111.0,111.0,111.0
116.0,115.0,115.0
120.0,120.0,118.0
125.0,124.0,119.0
131.0,128.0,119.0
136.0,131.0,118.0
142.0,134.0,116.0
148.0,137.0,113.0
154.0,140.0,109.0
160.0,142.0,105.0
167.0,144.0,100.0
174.0,146.0,95.0
181.0,147.0,89.0
