130.0,81.0,51.0
132.0,85.0,56.0
133.0,89.0,60.0
133.0,93.0,65.0
133.0,96.0,70.0
132.0,100.0,75.0
131.0,102.0,81.0
129.0,105.0,86.0
126.0,107.0,91.0
123.0,109.0,96.0
119.0,110.0,101.0
115.0,111.0,106.0
111.0,111.0,111.0
106.0,111.0,115.0
101.0,110.0,119.0
96.0,109.0,123.0
91.0,107.0,126.0
86.0,105.0,129.0
81.0,102.0,131.0
75.0,100.0,132.0
70.0,96.0,133.0
65.0,93.0,133.0
60.0,89.0,133.0
56.0,85.0,132.0
51.0,81.0,130.0
