140.0,86.0,55.0
140.0,90.0,59.0
139.0,93.0,63.0
138.0,96.0,67.0
137.0,99.0,72.0
135.0,101.0,77.0
133.0,104.0,82.0
130.0,106.0,87.0
127.0,108.0,92.0
123.0,109.0,97.0
120.0,110.0,102.0
115.0,111.0,106.0
111.0,111.0,111.0
106.0,111.0,115.0
102.0,110.0,120.0
97.0,109.0,123.0
92.0,108.0,127.0
87.0,106.0,130.0
82.0,104.0,133.0
77.0,101.0,135.0
72.0,99.0,137.0
67.0,96.0,138.0
63.0,93.0,139.0
59.0,90.0,140.0
55.0,86.0,140.0
