"[0.0, 68.1032997085138, 181.22369636398528, 299.81047038642004, 414.75131778797845, 527.0587886156148, 931.4800406861319, 1041.0295197820237, 1437.2780288092326, 1865.47889702308, 2280.6148787095067, 2693.9856552892434, 3102.1190227023653, 3529.640444332368, 3955.5688695636372, 4262.057530745297, 4514.581956277879, 4945.556176433874, 5371.110675606725, 5794.38778891819, 6098.9393184394185, 6537.211231462348, 6779.503293333206, 7213.804760337454, 7497.961300584981, 7920.636844770447, 8343.155168708532, 8767.556025154105, 9112.127276443282, 9476.702658536307, 9868.885627482776, 10478.380014356086, 10876.453965821378, 11320.425555722297, 11616.09416846769, 11893.232695117424, 12204.648000382425, 12517.2535556416, 12791.787748110917, 13076.987916701632, 13348.443824614209, 13653.712810873216, 14036.24873902936, 14363.793745531228, 14708.211028516656, 15710.870346238682, 16049.814488893206, 16845.03915116416, 17143.839950648187, 17527.731218808807, 18005.718574911858, 18305.81898661023, 18701.985247431254, 18993.301538334403, 19442.670377337425, 19755.6386687537, 20086.71816815952, 20521.499821216683, 20806.368226842627, 21348.03215942154, 21609.9902051706, 21975.323955046566, 22300.602062275975, 22639.174039542686, 22976.959312251478, 23880.29705366868, 24214.901377127622, 24526.924154831213, 24856.201799766022, 25224.980018657287, 25684.704659466934, 26334.76680211038, 26653.238481913457, 26983.859565056882, 27352.25307310431, 27676.72418773335, 28031.06984251305, 28359.446176130336, 28695.43776172589, 29583.181485006633, 30246.16599559766, 30631.464831149842, 31089.463504894396, 31347.022454005873, 31967.011814324916, 32315.80785025676, 32782.042623650945, 33341.18755915131, 33643.07366135727, 33987.10428413063, 34343.04805448749, 34657.98465372752, 35621.42613877127, 36002.34945272631, 36457.89689528183, 37109.32446591413, 37729.91871637256, 38181.39555539627, 38644.60372168592, 39028.59878472593, 39699.792867754295, 40024.36100705677, 40484.309573559716, 40951.31358206639, 41313.090300180316, 41704.469439115586, 42141.24232906801, 42401.49208829996, 42763.904788835905, 43094.7377432482, 43421.60057206448, 43536.89499295826, 43900.42431435772, 44249.589393244285, 45057.53033222275, 45615.05571749403, 45970.732351285085, 46496.913083495645, 46829.01501431475, 47150.94187534327, 47483.60669317724, 48028.55423662555, 48152.18745103521, 48363.917921489236, 48706.55073575429, 49014.28091143354, 49535.18216874333, 49875.24531471592, 50215.08234945371, 50926.457715816316, 51873.51054478594, 52339.20229778198, 52675.453773495916, 53061.597971233874, 53581.34714821328, 53943.12022087397, 54371.846320446035, 54737.422327677785, 55137.73548767918, 55472.46324087458, 55631.017131950815, 55933.663074302785, 56353.680482678516, 57106.64157903466, 57606.69267379536, 58575.117951393964, 59416.28002697838, 59776.229952433736, 60693.6655608565, 61322.14907046788, 61874.02657723417, 62176.567595264, 62886.237127591165, 63343.80726565701, 63663.82516921514, 63962.56829524273, 64302.182639526094, 65273.11637715675, 65704.2624424185, 66680.09580076714, 66968.87198409047, 67815.83406544322, 68182.1031941247, 68884.37762022336, 69540.6343785744, 70376.60127024393, 71111.16072792007, 71286.64023619615, 72011.12972769422, 72605.0710158492, 73555.63060864872, 74401.04298120599, 74694.54571603163, 74969.53247239713, 75765.6636291143, 76682.29138081988, 77540.26507079833, 77757.38980410995, 78023.70920405512, 78310.84599942346, 78658.50497421013, 78931.81940233539, 79283.6980121124, 79659.3727840833, 80579.08661302355, 81060.41871312926, 81867.21797208962, 82205.3723146496, 82540.11287078891, 82883.83712007733, 83250.7759250378, 84185.14134908079, 85117.62567646596, 85788.33450857022, 86501.20640104866, 86782.27111826374, 87276.60059078467, 87782.67965390997, 88174.28186915019, 88824.1541767461, 89144.51879007547, 89585.3752632421, 89988.96057209704, 90336.7581317749, 91419.06088855336, 92153.13782338222, 92503.86181475253, 93086.09408621867, 93402.58036174093, 93986.55654371588, 94105.98881748605, 94370.00603650081, 94726.28817384974, 95109.87419184577, 95716.44869824978, 96063.27616713494, 96363.48012119993, 96978.05814799774, 97975.98339364301, 98604.24656058993, 99091.26998227897, 99420.70189502371, 100000.0]","[0.0, 86.02151442332834, 205.38897989885726, 334.4026748514983, 452.1859085021044, 910.2305539503725, 1033.3507655567942, 1492.3812255785472, 1965.3553105094518, 2438.2480289869286, 2925.5484563400164, 3404.8707209671893, 3545.3271453577922, 3973.3745166018493, 4440.211952035, 4905.60360537192, 5356.207979951376, 5607.495333863126, 6052.846604944301, 6511.21703130187, 6825.243983062565, 7279.368160710973, 7724.857557995024, 8175.483829851599, 8621.563516073062, 8884.77903029639, 9338.345963444337, 9790.10752548142, 10090.016208440798, 10528.266371650358, 10975.501311809834, 11258.982688538967, 11607.330851477114, 11842.955978232274, 12125.398293244687, 12595.9697162051, 12973.684948324024, 13436.687147713586, 13888.578815457344, 14463.52106307211, 14737.485320055486, 14992.663181702945, 15528.940083003956, 15844.662384602176, 16161.455865494461, 16482.60408081889, 16765.05415281265, 17050.238999462996, 17432.129525144584, 17931.184989447986, 18245.76606578466, 18567.768870695618, 18927.155134497836, 19322.073412213493, 19640.971410814498, 20095.095002341033, 20419.623103913855, 20715.822822703154, 20917.8529328914, 21376.787870911805, 21744.67266825658, 22049.483563030448, 22388.992547366397, 22776.54460755496, 23309.410604817105, 23591.154633317423, 23850.299509985845, 24293.26240496156, 24653.21343637061, 25008.610819321908, 25314.482497760477, 25669.47002751433, 26001.25781656756, 26476.633298594865, 26853.202089964405, 27204.24857925061, 27499.687771968875, 27814.24505194509, 28144.23855805777, 28502.31579360922, 28758.917253029624, 29119.30642094404, 29538.1183819948, 29874.92770961514, 30199.789977398632, 30517.36530399358, 30786.646055916397, 31224.901746433155, 31655.742570749695, 32044.995463946198, 32376.231740129173, 32877.39899263058, 33201.4242024755, 33545.78640694337, 34019.75393574796, 34465.43417943421, 34744.07449780918, 35199.376361302006, 35568.227555136065, 35926.52575602623, 36276.143080491835, 36655.860038022234, 37635.13962925171, 38001.10682140571, 38325.69491064055, 38678.53344511265, 39241.28212215868, 39585.0472990057, 39970.80545236301, 40284.85238005353, 41261.70791240376, 42171.3151679314, 42547.01461608349, 42996.79643947282, 43367.68191739815, 43779.799069356115, 44085.72447153806, 44395.41690296602, 44596.76036427077, 44959.924274455225, 45314.64511327866, 45675.510474454226, 46043.970874768034, 46966.926437605485, 47840.6082224342, 48698.709104691814, 49129.58011200392, 49973.80241155394, 50178.05389756201, 50849.61581674675, 51305.574707759384, 51636.25990108606, 52037.52614035971, 52371.08463086393, 52720.59908230218, 53312.121621956314, 53603.99472290322, 54011.618116558755, 54617.3002630934, 54914.31595973176, 55187.62715804381, 55533.90383775588, 55739.12191866025, 56081.05671940697, 56454.416116111184, 57070.99513947522, 57385.140517258114, 57678.21722710212, 58096.7108104199, 58647.48255401821, 58966.2921657884, 59441.1548568017, 59704.074188346196, 60443.48793814117, 61364.64356670577, 61802.05870248914, 62183.87672987318, 62550.94929923881, 62865.105743883476, 63241.659592380754, 63579.211386854615, 63899.37996938401, 64522.99353968075, 65260.62470400579, 66247.7053495346, 66416.98493063299, 67437.62833841243, 67759.36967761937, 68333.27447670553, 68677.3244572073, 68844.4652801258, 69187.34039874066, 70277.85241542423, 70828.12964566791, 71140.3102528287, 72085.58098359343, 72468.74756330352, 72930.47584344885, 73454.1004330733, 73797.77470611993, 74134.30624318836, 74472.14700667246, 75017.58740151103, 75551.66223907872, 76521.41074952268, 77001.74020286977, 77354.4243545875, 77518.39459496058, 78385.4772432621, 78718.45720205011, 79138.58557286795, 79471.20524861671, 80312.2023769942, 81251.77663414733, 81588.35868101801, 82169.89739393938, 82549.75543296608, 82882.2504877734, 83415.06322475085, 84116.51870253921, 85030.00743874192, 85669.26179049762, 86005.19207016569, 86403.66335620095, 86949.8520806465, 87292.76748972491, 87835.30739288086, 88687.31979676703, 89551.01200335506, 89953.71380158937, 90263.80670414839, 90653.93240400506, 91336.61265576887, 91999.15713183873, 92338.39423554801, 92711.67888629808, 93106.07244160917, 93273.81525307665, 93635.35547254153, 94044.61025784166, 94380.51174787543, 94653.32184353894, 94937.03772692046, 95156.25383479304, 95856.97177847018, 96182.98657350232, 96798.72115944902, 97374.06357631183, 98062.61996622513, 98444.43343844921, 98775.56919063123, 99119.28316087951, 99446.59804030339, 100000.0]","[0.0, 66.6436422429407, 165.22664468928727, 275.0473840887578, 382.77707102395834, 777.9976600838622, 900.068012303623, 1312.0444544142697, 1729.5457040525494, 2153.067579978124, 2566.4656012156192, 2981.541806768936, 3407.6862338634182, 3831.245453238528, 4254.739544258088, 4687.638004064506, 5124.6934396817105, 5562.305439097197, 5998.8423454631675, 6415.267936893163, 6848.192853873121, 7271.333074999903, 7523.429172575167, 7911.587051312946, 8295.84933208614, 8683.755823399684, 9074.916426992044, 9315.53155142213, 9714.595228538032, 9988.048197091559, 10220.41283202286, 10604.02376386608, 10913.37395929616, 11309.594421905364, 11622.359539936058, 11912.141390626814, 12322.443016219735, 12713.771051686635, 13384.94474179392, 13820.027556279034, 14121.945848176905, 14453.153882865561, 15016.580009915906, 15418.990874931655, 15840.684663759412, 16412.336909970152, 16691.800334022737, 16997.255267646062, 17405.889646170457, 17991.920094863068, 18499.805092335195, 18788.117352092857, 19035.687549305836, 19391.79641473599, 19688.760881032016, 20021.278824015055, 20965.03079994965, 21278.13743106287, 21622.968092939478, 21919.706022270922, 22216.86157603377, 22597.441381999226, 22942.01112028476, 23288.1808292545, 23644.483361931256, 23993.274466530736, 24275.251585692684, 24629.094171697587, 25012.448446241942, 25336.381707536555, 25613.34894434279, 25923.833590830753, 26233.22447121483, 26578.283486772005, 26857.547218762436, 27188.579046906572, 27528.589983209848, 27911.191209284196, 28226.827352221804, 28557.33952496158, 28982.80756320606, 29476.975551491367, 29731.839465957753, 30163.141417251336, 30544.326817187597, 30787.274836491993, 31436.023506252022, 31808.85453887518, 32171.06533913281, 32585.904976942606, 33126.181633093285, 33495.425622802984, 33943.71018960664, 34663.11989620201, 35039.68317910759, 35272.58599213767, 35502.10426003979, 35791.35960147908, 36139.26933295867, 36442.61979884739, 36781.54196234896, 37157.29128159301, 37536.09290821162, 37932.10222987234, 38277.11278973308, 38644.47600393753, 39225.48042881054, 39491.49452542967, 39772.32029413117, 40163.6500013563, 40510.56498001545, 40854.31260741342, 41311.11131637011, 41701.524552759576, 42066.19586038305, 42335.67567033215, 42872.61301472013, 43070.232007067374, 43284.112474754635, 43612.66471505418, 43954.60423038078, 44329.71275924113, 45312.577645530146, 45578.87313053475, 45896.113781336804, 46270.05870844296, 46482.66050004764, 47216.50704175057, 47547.679645676086, 47942.60945063307, 48227.443850461605, 48500.007489251715, 48817.95443015747, 49188.459026369426, 49613.918661352494, 49883.56802372552, 50251.322021299864, 50591.822465615594, 51078.48451052512, 51194.964855603816, 51742.779922376445, 52102.06947873699, 52632.51911981481, 52914.91428847235, 53550.439940859156, 53880.90481193301, 54230.70559631411, 54624.445033640135, 54994.37976466434, 55387.8302047475, 55832.59260488934, 56569.33606595229, 57155.141258284566, 57970.51532996422, 58314.53575555996, 59247.50481331089, 59526.21511513363, 59851.09012664063, 60380.170698045134, 60716.47376156887, 61033.41202010713, 61939.29102539568, 62237.885192179536, 62613.275086396534, 62926.755121426024, 63140.769897295635, 63626.344278542085, 64678.39865525334, 65029.82169130869, 65396.23539523765, 66262.42661447822, 66489.71338417221, 66864.67421256173, 67203.70133831185, 67721.02311254841, 68298.88338846722, 68636.57720696268, 68925.3133792458, 69080.19079861048, 69408.97021318667, 69733.45167098037, 70010.06162804899, 70406.23219198959, 70677.61280726186, 70967.14304605263, 71171.94878790244, 71286.9540494475, 72243.35588825462, 72604.87585170382, 72960.57991346119, 73767.09212528673, 73937.29224634326, 74866.62493704114, 75185.75505244397, 75533.41745935222, 76149.08056294435, 76453.36173365153, 77189.6755623289, 77748.43864568853, 78083.99065423745, 78356.44709228851, 78675.84515490287, 78884.0867446008, 79137.4109869526, 79775.15644358315, 80049.18634251843, 80385.7645942752, 80740.3901107794, 81154.07201603509, 81417.65373957445, 81759.08456738832, 82714.30686814028, 83099.96047730987, 83485.757341045, 84084.94878280847, 84786.97605688422, 85053.80125377575, 85399.83721514391, 85808.0861523918, 86267.30596404633, 87336.55893703036, 87804.22260083555, 88452.20999535164, 89026.80780958635, 89351.98044789402, 89732.91653955172, 90046.04615324063, 90599.38951088644, 91408.6233366654, 91823.35304095937, 92116.03840150933, 92573.48330305959, 93229.01180484309, 93897.32988087519, 94119.2537641462, 94421.86800138683, 94819.220002912, 95468.34441837975, 95814.49174748259, 96178.21847481916, 96715.8548332953, 97359.58524436306, 98079.4349537864, 98375.72820800067, 98692.57063435359, 98937.48292021679, 99429.57108194137, 100000.0]","[0.0, 66.63185742609843, 162.72758600857247, 277.91879916854805, 694.328832202528, 807.0990929910389, 1203.9017355000499, 1624.370653024663, 1754.039153251219, 2168.3151089057365, 2582.4914850708396, 2984.585809216067, 3411.0580989979567, 3660.657313583028, 4079.046053580858, 4500.744126098553, 4924.869475234983, 5350.561459130968, 5780.012907987118, 6207.8641961335, 6640.616787333516, 7064.9374370104915, 7449.20068896807, 7832.803196224791, 8133.621553202592, 8606.29127319324, 8986.220617607318, 9312.473028811084, 9706.285058092526, 10224.658231022737, 10637.651900175311, 11562.103105405284, 11828.765786782584, 12148.49145657233, 12475.04181697375, 12777.188180741794, 13176.118638838243, 13581.510918533251, 14013.641473685233, 14328.898972830313, 14652.877337413824, 14976.371557722072, 15716.044246198566, 16004.605736683146, 16650.2284934556, 17284.154742344923, 17519.245159938146, 17883.18662089529, 18192.949960117636, 18504.243819386098, 18911.150506347985, 19169.31253233883, 19463.64936322929, 19795.4512146103, 20215.045776693856, 20599.19223485754, 20945.7599234576, 21399.169733952956, 21930.603952669124, 22237.57001144627, 22553.395480287152, 22791.908081298643, 23130.926346735916, 23463.658623346662, 24108.335175656626, 24472.643240095447, 25066.00384614898, 25471.1073967987, 25822.133796857655, 26071.564512122615, 27147.295167389835, 27455.12894690858, 27820.150866213724, 28180.453660382092, 28512.20169866392, 28835.041366507026, 29276.374681084057, 29641.283365295312, 30033.65997922927, 30361.125621998683, 31365.1154550281, 31958.43738104406, 32520.827175163693, 33228.18058707456, 33343.76155638246, 34334.11890193369, 34686.87592898638, 35028.60028517627, 35358.01021054313, 35809.28391734551, 36566.69007089419, 36944.59092144473, 37535.33935933866, 37829.823516539516, 38154.54455855732, 38476.886463451316, 38842.7195128908, 39195.977902680905, 39799.66728195977, 40192.49709533776, 40462.21489168198, 40805.34403943588, 41118.170209554424, 41615.43512616426, 42136.95802356545, 42246.3092533156, 42538.32475253182, 42860.71365740342, 43152.49949395782, 43461.86714247459, 43811.20099568931, 44627.0032303958, 45037.364161144455, 45379.116926483264, 45791.585339870806, 46250.83356442789, 46594.94496174716, 47383.89040419961, 47774.02256268971, 48120.19110184768, 48914.59327472126, 49224.69166276467, 49689.12574889102, 50032.62042474029, 50785.36602497795, 50996.06644678911, 51286.000069390175, 51815.95508562608, 52515.451883195645, 52729.955709620335, 53112.34943130295, 53643.79911812033, 54020.174403364224, 54866.35545019073, 55240.12331575386, 56178.174709102816, 57114.54864834146, 57663.462167576465, 58042.27533574163, 58367.933703552284, 58821.44527190065, 59271.575849662586, 59553.3018465744, 59942.31669180499, 60170.978906034274, 60507.54266488193, 60891.53212876802, 61491.1770625295, 61638.48183949495, 61961.17572059813, 62530.38275758207, 62886.08643790695, 63417.28394626316, 63782.07615470863, 64106.88671785682, 64437.091062708576, 64742.10454779195, 65455.30157291182, 65662.92729153474, 66580.32503368863, 67088.71776848132, 67502.50640646792, 67872.01771353668, 68203.12398245758, 68513.84611093997, 69058.40631851369, 69401.35850394658, 69725.21595580691, 70682.2007662731, 71096.39731522444, 72145.62758881987, 72471.82803042469, 72848.56251803854, 73089.84709290817, 73523.10955568556, 73858.30437132582, 74203.08416991707, 74437.85635823394, 74892.60410795406, 75084.9335514785, 75444.44968462441, 76268.02352306012, 76885.03699124251, 77521.65066019302, 78061.87241354641, 78881.17073596062, 79741.84768274183, 80073.23716212515, 80476.28743847457, 80804.98563375256, 81074.00348735621, 81694.26108223309, 82166.01456444299, 83143.0062434639, 84030.64129672051, 84198.11480299068, 84393.86435148578, 84756.45465645325, 85109.71632865892, 85434.67568018523, 85773.74371893785, 86603.32726259755, 86929.45327414517, 87235.40110256501, 87698.64251737588, 88157.32767201246, 88497.76579871001, 89138.24336491304, 89355.97326443532, 89807.7446094754, 90216.22447929399, 90595.87792837265, 91517.4999578511, 91599.88261483463, 91969.38583805233, 92431.12965457603, 93031.59928007814, 93674.910120693, 94073.7037009427, 94362.66505001737, 94739.10259752734, 95062.73401391339, 95415.53532374173, 95910.23217273036, 96031.65705124954, 96886.24195218451, 97247.01808544136, 97595.63727848459, 97922.40599341558, 98795.93288981482, 99135.39346385414, 99808.85510200671, 100000.0]","[0.0, 106.04856901406765, 228.33942443841983, 348.8415277403951, 483.15203793409177, 926.4765230063189, 1066.3139833298478, 1498.1621407962978, 1948.241179351325, 2391.625630066789, 2829.834080315261, 3287.1906180626765, 3742.4704462963477, 4190.499424513959, 4641.959271102633, 5088.077292445709, 5524.8428354617545, 5964.461640004689, 6411.08864272765, 6857.180383151374, 7317.672684078081, 7648.241359476768, 8102.456260903908, 8543.29844020485, 8907.581069347267, 9362.352040385429, 9762.698413112013, 10179.275563662492, 10633.682606929358, 11025.91111129775, 11687.88371368892, 12078.212191817322, 12484.605666800424, 12981.704596393936, 13321.03065693486, 13846.644062671197, 14295.00787656164, 14660.250073448115, 14939.486064091938, 15239.668494300142, 15482.886690954103, 15740.357340597944, 16053.007438839551, 16338.750049136272, 16704.276849301605, 17033.100479931756, 17404.090594624748, 17896.877685075266, 18357.07356747716, 18634.601417825077, 18905.9490499143, 19196.651121215145, 19542.661424783695, 19813.58088643099, 20114.749588666695, 20530.552435732618, 20874.326895721228, 21211.04679747376, 21550.862705377924, 22115.106752563115, 22434.967208035076, 22774.18265664326, 23018.50501921857, 23397.218704867322, 23699.330220885437, 23973.450687510594, 24872.446888345577, 25456.81050046269, 25800.9114246701, 26148.5190484013, 26516.38451536673, 26883.940469204514, 27348.67078688355, 27971.557081920502, 28306.009139198814, 28643.304078820405, 28965.96138785079, 29397.74032739531, 30336.57815688427, 30826.71418971757, 31142.914818573583, 31692.3030650119, 32089.018291360066, 32417.029436999008, 32730.29477928601, 33043.24447586603, 33444.02829470802, 33802.40078062737, 34231.73410318401, 34525.38900493947, 34974.655841180516, 35583.495425665584, 36050.41819194602, 36353.296109750314, 36825.11340223434, 37193.441703520955, 37709.25917186022, 38203.589861064545, 38555.64805035107, 39360.1664456423, 39829.299255225946, 40221.02741882121, 40552.7481809932, 40867.02213410111, 41528.98801025692, 41866.86744284852, 42388.72800115951, 42772.0039612349, 43246.82663694613, 43655.03951544378, 44030.73813257093, 44378.89421467699, 44659.46132227867, 44941.91114925825, 45204.8820828586, 45513.479364067425, 45870.38208739956, 46229.509017297, 46543.433221620086, 47337.12584679199, 47635.773734074486, 47905.146813450476, 48884.13179789881, 49255.25044734466, 49553.770414899765, 49935.170910794826, 50280.39433144271, 50586.12573639203, 50702.206061695826, 51036.10043355501, 51241.53189929532, 51520.97810498555, 51793.2947667914, 52081.19596947087, 52431.69982786384, 53009.09907326322, 53375.96735900142, 53682.89261954154, 53962.18685739331, 54334.63490834264, 54654.718726247644, 55027.448791538, 55728.09272402003, 55848.40544287596, 56186.0785730745, 56344.69104390099, 56852.95304298351, 57501.67469534423, 57900.44304058022, 58368.70560990416, 58715.02950372758, 58933.06835314762, 59637.88716440248, 59984.00631972586, 60398.34016362194, 60705.96049577382, 61077.63563808656, 61441.55763013281, 62370.958588769856, 62636.4657143708, 62937.210063065104, 63337.85727986287, 63666.449784388504, 63873.20206256014, 64318.636654123795, 65252.403586525776, 65808.39514277647, 66124.43830037143, 67164.89486465718, 67720.27405997182, 67986.82249485662, 68322.70819542599, 69297.68981895402, 70145.77754313161, 70473.81698285248, 70811.34093174853, 71266.43394274046, 71592.30287700672, 71919.57231114685, 72345.03680116351, 73221.7420811999, 73578.65723323805, 74604.83589608934, 75090.67286748458, 75449.84275438293, 76300.54302490194, 76503.46405716256, 76977.62271084453, 77289.246727589, 77934.78964246313, 78990.81929166522, 79410.48852441854, 79790.18387400155, 80504.60737990018, 80740.08021020268, 81062.21163453169, 81600.5812615388, 82086.54557888427, 82401.76790727973, 82724.47902366902, 82976.86486550547, 83209.06850698513, 83421.70091862345, 83755.89785582929, 84594.7449216523, 85459.91290354104, 85852.32206517519, 86829.97611561403, 87162.91660535336, 87799.70867691118, 88273.22770624068, 88624.52334717373, 89245.73039099184, 89644.93380207643, 89980.55894797, 90457.79023860711, 91203.43676725078, 91483.26698992362, 91860.61278392898, 92871.78640853146, 93201.52958069203, 93771.39082921117, 94106.93019666814, 94576.6244922647, 94853.01912853577, 95125.60020380314, 95459.00716338537, 95783.18811342621, 96114.67390100248, 97077.29876651107, 97407.9363758263, 97764.7396396075, 98641.48912048926, 99105.69845795623, 99438.54954433703, 100000.0]"
